1216.7,460.43
1218.9,576.39
1221.7,693.86
1159.1,519.78
1161.3,636.37
1163.7,754.46
1100,463.33
1101.6,579.43
1103.7,696.7
1042.3,522.59
1043.8,639.36
1045.8,757.33
983.63,466.34
984.72,582.26
986.14,699.5
926.01,525.52
927.08,642.22
928.42,760.13
867.95,469.51
868.46,585.19
869.46,702.48
810.21,528.61
810.92,644.98
811.83,763.03
752.88,472.72
752.83,588.15
753.14,705.16
