-11.373,-61.23,25.28
-10.285,-61.236,25.526
-9.197,-61.234,25.761
-8.1094,-61.245,26.048
-7.0184,-61.264,26.326
-5.9299,-61.268,26.596
-4.8403,-61.277,26.882
-3.7522,-61.283,27.186
-2.6642,-61.29,27.51
-1.5779,-61.299,27.881
-0.487,-61.307,28.193
0.60175,-61.323,28.583
1.6957,-61.33,28.868
2.7903,-61.344,29.187
3.8834,-61.356,29.542
4.9776,-61.369,29.894
6.0714,-61.382,30.279
7.164,-61.388,30.673
8.2607,-61.397,31.02
9.359,-61.408,31.362
10.458,-61.422,31.732
11.558,-61.441,32.128
12.658,-61.461,32.56
13.756,-61.469,33.006
14.855,-61.482,33.482
15.956,-61.492,33.919
17.059,-61.507,34.385
18.164,-61.525,34.843
19.272,-61.539,35.224
20.379,-61.566,35.778
21.487,-61.576,36.239
22.596,-61.597,36.759
23.705,-61.613,37.363
24.82,-61.648,37.972
25.934,-61.669,38.524
27.05,-61.693,39.148
28.169,-61.72,39.765
29.286,-61.741,40.472
30.406,-61.763,41.176
31.531,-61.794,41.905
32.658,-61.826,42.711
33.788,-61.864,43.508
34.922,-61.904,44.383
36.058,-61.943,45.262
37.197,-61.981,46.141
38.339,-62.016,47.027
39.482,-62.047,48.007
40.634,-62.095,49.128
-47.694,-60.158,22.507
-46.568,-60.145,22.408
-45.431,-60.122,22.211
-44.296,-60.098,22.013
-43.179,-60.1,21.983
-42.059,-60.098,21.917
-40.944,-60.101,21.895
-39.817,-60.09,21.75
-36.501,-60.081,21.826
-35.401,-60.084,21.899
-34.298,-60.074,21.929
-33.204,-60.072,22.039
-32.104,-60.061,22.084
-30.998,-60.041,22.056
-29.909,-60.039,22.207
-28.808,-60.037,22.258
-27.709,-60.049,22.348
-26.615,-60.052,22.471
-25.523,-60.061,22.628
-24.434,-60.062,22.791
-23.344,-60.062,22.946
-22.257,-60.067,23.144
-21.164,-60.072,23.292
-20.078,-60.084,23.522
-18.987,-60.091,23.698
-17.894,-60.098,23.86
-16.808,-60.097,24.074
-15.718,-60.103,24.27
-14.631,-60.103,24.494
-13.543,-60.107,24.72
-12.457,-60.112,24.97
-11.367,-60.12,25.192
-10.277,-60.128,25.434
-9.1915,-60.127,25.698
-8.102,-60.14,25.964
-7.0131,-60.15,26.242
-5.9259,-60.154,26.532
-4.8359,-60.159,26.796
-3.7465,-60.163,27.076
-2.6569,-60.17,27.377
-1.5727,-60.176,27.767
-0.48098,-60.189,28.083
0.60793,-60.2,28.453
1.7013,-60.21,28.76
2.7962,-60.218,29.049
3.8875,-60.232,29.44
4.9806,-60.241,29.796
6.075,-60.256,30.178
7.1715,-60.268,30.523
8.2691,-60.274,30.836
9.3664,-60.287,31.211
10.465,-60.299,31.583
11.563,-60.318,32.019
12.662,-60.335,32.453
13.76,-60.343,32.899
14.859,-60.356,33.372
15.961,-60.368,33.805
17.064,-60.375,34.205
18.168,-60.389,34.667
19.277,-60.407,35.041
20.382,-60.42,35.538
21.491,-60.438,36.025
22.599,-60.455,36.548
23.709,-60.475,37.143
24.822,-60.501,37.725
25.937,-60.527,38.306
27.053,-60.55,38.89
28.17,-60.574,39.55
29.288,-60.593,40.176
30.41,-60.62,40.867
31.533,-60.643,41.525
32.659,-60.673,42.29
33.787,-60.701,43.058
34.92,-60.739,43.89
36.055,-60.775,44.768
37.193,-60.813,45.685
38.334,-60.847,46.61
39.478,-60.882,47.576
40.628,-60.928,48.523
41.78,-60.967,49.572
-47.649,-59.028,22.161
-46.524,-59.015,22.058
-45.391,-59.001,21.901
-44.271,-58.988,21.82
-43.147,-58.988,21.731
-42.032,-58.987,21.698
-40.922,-58.991,21.708
-39.802,-58.991,21.634
-36.483,-58.964,21.651
-35.383,-58.968,21.727
-34.281,-58.957,21.76
-33.185,-58.958,21.853
-32.082,-58.946,21.865
-30.986,-58.948,21.966
-29.892,-58.946,22.076
-28.798,-58.941,22.18
-27.701,-58.939,22.258
-26.61,-58.943,22.409
-25.52,-58.95,22.575
-24.434,-58.954,22.779
-23.35,-58.955,22.995
-22.261,-58.959,23.17
-21.17,-58.969,23.353
-20.08,-58.979,23.54
-18.986,-58.983,23.677
-17.895,-58.99,23.858
-16.805,-58.985,24.024
-15.716,-58.991,24.232
-14.63,-58.993,24.472
-13.542,-58.994,24.688
-12.456,-59.001,24.95
-11.366,-59.006,25.165
-10.275,-59.018,25.395
-9.1889,-59.02,25.666
-8.0993,-59.031,25.928
-7.0114,-59.035,26.2
-5.925,-59.039,26.505
-4.8353,-59.044,26.775
-3.7454,-59.051,27.059
-2.6545,-59.054,27.329
-1.5672,-59.06,27.673
-0.47542,-59.071,27.98
0.61325,-59.077,28.333
1.7056,-59.094,28.684
2.7983,-59.102,29.011
3.8907,-59.112,29.369
4.9844,-59.129,29.751
6.0801,-59.136,30.069
7.1768,-59.148,30.413
8.2747,-59.155,30.724
9.3703,-59.163,31.106
10.467,-59.177,31.513
11.564,-59.195,31.985
12.663,-59.215,32.453
13.762,-59.221,32.863
14.862,-59.233,33.298
15.965,-59.243,33.694
17.068,-59.254,34.125
18.172,-59.266,34.59
19.279,-59.286,35.038
20.386,-59.295,35.46
21.493,-59.304,35.921
22.602,-59.322,36.441
23.712,-59.335,36.929
24.823,-59.353,37.483
25.938,-59.376,38.065
27.053,-59.4,38.684
28.171,-59.427,39.336
29.289,-59.447,39.959
30.409,-59.466,40.62
31.533,-59.494,41.306
32.659,-59.521,42.033
33.786,-59.547,42.761
34.918,-59.582,43.554
36.052,-59.615,44.391
37.19,-59.65,45.182
38.331,-59.688,46.093
39.473,-59.72,47.018
40.619,-59.753,47.984
41.772,-59.798,48.928
42.931,-59.85,50.118
-48.737,-57.919,21.97
-47.61,-57.91,21.868
-46.487,-57.897,21.773
-45.36,-57.89,21.661
-44.245,-57.885,21.634
-43.125,-57.883,21.564
-42.009,-57.881,21.523
-40.897,-57.874,21.5
-35.375,-57.864,21.653
-34.273,-57.854,21.683
-33.173,-57.857,21.754
-32.068,-57.838,21.734
-30.976,-57.842,21.872
-29.878,-57.839,21.943
-28.786,-57.835,22.058
-27.696,-57.834,22.205
-26.609,-57.841,22.396
-25.523,-57.846,22.596
-24.437,-57.851,22.799
-23.356,-57.86,23.067
-22.262,-57.861,23.198
-21.169,-57.875,23.358
-20.079,-57.888,23.556
-18.983,-57.881,23.653
-17.897,-57.882,23.878
-16.806,-57.878,24.033
-15.719,-57.883,24.261
-14.635,-57.886,24.522
-13.548,-57.891,24.769
-12.461,-57.895,25.003
-11.37,-57.899,25.209
-10.274,-57.907,25.369
-9.1876,-57.909,25.643
-8.0969,-57.914,25.873
-7.0085,-57.918,26.136
-5.922,-57.923,26.442
-4.8322,-57.931,26.723
-3.7425,-57.939,27.016
-2.6532,-57.943,27.311
-1.562,-57.951,27.604
-0.47108,-57.958,27.91
0.61861,-57.962,28.241
1.7102,-57.979,28.607
2.8051,-57.981,28.868
3.8953,-57.991,29.264
4.991,-58.007,29.607
6.087,-58.021,29.952
7.1793,-58.037,30.402
8.2753,-58.038,30.723
9.3711,-58.051,31.134
10.467,-58.06,31.547
11.564,-58.068,31.96
12.664,-58.09,32.423
13.762,-58.098,32.867
14.863,-58.111,33.299
15.967,-58.119,33.66
17.07,-58.125,34.058
18.175,-58.139,34.48
19.282,-58.157,34.929
20.389,-58.169,35.386
21.496,-58.175,35.81
22.605,-58.192,36.33
23.715,-58.203,36.818
24.827,-58.225,37.405
25.941,-58.251,38.02
27.057,-58.272,38.602
28.176,-58.299,39.173
29.293,-58.312,39.765
30.411,-58.323,40.357
31.534,-58.348,41.044
32.659,-58.373,41.771
33.786,-58.398,42.457
34.917,-58.429,43.253
36.05,-58.457,44.053
37.187,-58.489,44.846
38.326,-58.524,45.718
39.469,-58.558,46.59
40.615,-58.595,47.5
41.765,-58.629,48.459
42.921,-58.674,49.528
44.083,-58.721,50.722
-48.699,-56.807,21.695
-47.583,-56.795,21.654
-46.459,-56.784,21.564
-45.338,-56.771,21.479
-44.22,-56.77,21.428
-43.104,-56.772,21.393
-41.992,-56.767,21.374
-40.885,-56.769,21.396
-39.78,-56.765,21.421
-38.676,-56.754,21.448
-37.57,-56.75,21.455
-36.465,-56.751,21.485
-34.273,-56.752,21.68
-33.17,-56.755,21.724
-32.071,-56.75,21.779
-30.978,-56.744,21.889
-29.876,-56.74,21.928
-28.788,-56.74,22.088
-27.702,-56.742,22.278
-26.612,-56.74,22.425
-25.529,-56.744,22.657
-24.44,-56.75,22.833
-23.354,-56.75,23.036
-22.261,-56.765,23.2
-21.169,-56.77,23.359
-20.079,-56.776,23.542
-18.987,-56.775,23.685
-17.902,-56.777,23.924
-16.81,-56.775,24.08
-14.636,-56.779,24.532
-13.548,-56.778,24.738
-12.458,-56.781,24.949
-11.371,-56.793,25.234
-10.278,-56.801,25.427
-9.1922,-56.808,25.723
-8.1005,-56.816,25.951
-7.0105,-56.815,26.186
-5.9211,-56.812,26.428
-4.8315,-56.819,26.707
-3.7412,-56.826,26.987
-2.6526,-56.826,27.283
-1.5594,-56.833,27.544
-0.47004,-56.844,27.892
0.61887,-56.85,28.246
1.7104,-56.871,28.631
2.8028,-56.871,28.933
3.8974,-56.875,29.225
7.1801,-56.922,30.4
8.2779,-56.927,30.712
9.3714,-56.937,31.165
10.467,-56.943,31.582
11.563,-56.947,32.001
12.662,-56.966,32.467
13.763,-56.976,32.869
14.865,-56.991,33.298
15.968,-57.003,33.69
17.072,-57.009,34.088
18.177,-57.016,34.48
19.283,-57.037,34.964
20.39,-57.046,35.423
21.497,-57.055,35.881
22.606,-57.068,36.368
23.717,-57.08,36.853
24.83,-57.101,37.36
25.944,-57.118,37.909
27.059,-57.138,38.453
28.177,-57.158,39.033
29.294,-57.172,39.619
30.413,-57.185,40.207
31.536,-57.211,40.891
32.661,-57.235,41.656
33.788,-57.256,42.305
34.917,-57.281,43.068
36.048,-57.3,43.839
37.185,-57.335,44.625
38.324,-57.366,45.415
39.466,-57.402,46.239
40.61,-57.431,47.075
41.758,-57.461,48.036
42.912,-57.501,49.066
44.073,-57.546,50.258
45.24,-57.595,51.49
46.415,-57.651,52.799
-49.804,-55.704,21.628
-48.676,-55.7,21.525
-47.553,-55.689,21.438
-46.439,-55.674,21.405
-45.32,-55.668,21.34
-44.195,-55.66,21.232
-43.082,-55.66,21.214
-41.977,-55.654,21.239
-40.876,-55.654,21.304
-39.775,-55.656,21.368
-38.673,-55.653,21.415
-37.567,-55.648,21.432
-36.466,-55.649,21.486
-35.369,-55.656,21.592
-34.274,-55.649,21.679
-33.167,-55.646,21.683
-32.072,-55.642,21.773
-30.979,-55.644,21.896
-29.886,-55.646,22.026
-28.801,-55.647,22.22
-27.716,-55.648,22.416
-26.625,-55.651,22.566
-25.535,-55.654,22.737
-24.448,-55.659,22.937
-23.359,-55.654,23.098
-22.268,-55.659,23.259
-21.174,-55.66,23.388
-20.086,-55.668,23.594
-18.993,-55.668,23.747
-16.818,-55.677,24.185
-14.643,-55.68,24.626
-13.553,-55.679,24.824
-12.465,-55.674,25.033
-11.38,-55.691,25.358
-10.285,-55.698,25.522
-9.1953,-55.706,25.778
-8.1048,-55.706,26.004
-7.0125,-55.706,26.21
-5.922,-55.706,26.448
-4.8309,-55.709,26.7
-3.7374,-55.719,26.943
-2.6476,-55.725,27.241
-1.5552,-55.733,27.519
-0.46777,-55.74,27.887
0.61835,-55.748,28.3
1.7092,-55.759,28.663
2.8016,-55.758,28.965
3.8949,-55.763,29.292
4.9923,-55.772,29.574
6.0836,-55.787,30.027
7.1773,-55.806,30.472
8.2724,-55.813,30.857
9.367,-55.814,31.248
10.463,-55.821,31.663
11.559,-55.828,32.114
12.66,-55.842,32.513
13.762,-55.859,32.941
14.864,-55.871,33.335
15.969,-55.884,33.725
17.072,-55.887,34.125
18.177,-55.902,34.582
19.283,-55.916,35.037
20.39,-55.925,35.496
21.499,-55.935,35.912
22.608,-55.946,36.401
23.719,-55.96,36.882
24.833,-55.982,37.387
25.946,-55.998,37.976
27.062,-56.013,38.486
28.179,-56.031,39.028
29.296,-56.036,39.549
30.414,-56.046,40.099
31.538,-56.072,40.781
32.663,-56.096,41.503
33.789,-56.113,42.156
34.917,-56.134,42.882
36.047,-56.15,43.575
37.182,-56.179,44.326
38.32,-56.208,45.117
39.462,-56.242,45.898
40.604,-56.267,46.695
41.751,-56.296,47.612
42.905,-56.335,48.678
44.063,-56.374,49.79
45.228,-56.416,50.984
46.401,-56.47,52.29
47.58,-56.522,53.651
-50.92,-54.601,21.639
-49.783,-54.591,21.472
-48.666,-54.582,21.427
-47.527,-54.574,21.237
-46.409,-54.566,21.182
-45.295,-54.567,21.158
-44.185,-54.56,21.156
-43.079,-54.561,21.19
-41.976,-54.556,21.234
-40.872,-54.553,21.269
-39.77,-54.554,21.325
-38.669,-54.556,21.392
-37.568,-54.553,21.445
-36.472,-54.552,21.536
-35.381,-54.55,21.676
-34.279,-54.558,21.735
-33.175,-54.556,21.763
-32.084,-54.551,21.894
-30.994,-54.549,22.036
-29.904,-54.55,22.194
-28.819,-54.555,22.393
-27.73,-54.556,22.568
-26.64,-54.553,22.716
-25.551,-54.557,22.897
-24.461,-54.563,23.066
-23.371,-54.558,23.228
-22.279,-54.561,23.377
-21.192,-54.561,23.577
-20.102,-54.567,23.769
-19.012,-54.571,23.961
-17.925,-54.57,24.18
-16.834,-54.583,24.382
-15.745,-54.577,24.573
-14.656,-54.581,24.798
-13.565,-54.579,24.981
-12.472,-54.574,25.143
-11.387,-54.586,25.441
-10.293,-54.594,25.636
-9.201,-54.599,25.856
-8.1114,-54.598,26.093
-7.0174,-54.6,26.288
-5.9255,-54.6,26.511
-4.8343,-54.602,26.758
-3.7416,-54.609,27.008
-2.6503,-54.615,27.289
-1.5591,-54.623,27.589
-0.47022,-54.628,27.93
0.6181,-54.64,28.323
1.7105,-54.649,28.655
2.7957,-54.65,29.102
3.8898,-54.656,29.427
4.985,-54.662,29.749
6.0793,-54.674,30.133
7.172,-54.693,30.614
8.2678,-54.695,30.969
9.3623,-54.705,31.421
10.458,-54.714,31.872
11.556,-54.72,32.285
12.656,-54.736,32.718
13.76,-54.744,33.045
14.863,-54.753,33.444
15.967,-54.76,33.804
17.07,-54.761,34.209
18.176,-54.781,34.695
19.281,-54.788,35.121
20.389,-54.802,35.61
21.498,-54.812,36.025
22.608,-54.82,36.48
23.72,-54.838,36.991
24.834,-54.858,37.499
25.948,-54.872,38.012
27.065,-54.89,38.515
28.181,-54.899,38.993
29.298,-54.907,39.507
30.418,-54.924,40.124
31.54,-54.938,40.743
32.665,-54.961,41.425
33.791,-54.979,42.114
34.918,-54.992,42.731
36.049,-55.013,43.412
37.183,-55.037,44.128
38.319,-55.06,44.884
39.46,-55.09,45.629
40.602,-55.115,46.422
41.747,-55.141,47.296
42.9,-55.177,48.321
44.054,-55.206,49.319
45.218,-55.248,50.507
46.388,-55.295,51.733
47.563,-55.338,53.058
48.751,-55.395,54.579
-50.9,-53.486,21.483
-49.772,-53.468,21.362
-48.647,-53.467,21.278
-47.516,-53.452,21.124
-46.4,-53.452,21.095
-45.29,-53.466,21.121
-44.181,-53.461,21.128
-43.078,-53.458,21.169
-41.974,-53.45,21.2
-40.874,-53.453,21.279
-39.775,-53.457,21.363
-38.678,-53.458,21.461
-37.582,-53.457,21.555
-36.485,-53.456,21.644
-35.396,-53.455,21.802
-34.299,-53.458,21.905
-33.2,-53.459,21.981
-32.104,-53.456,22.073
-31.016,-53.459,22.245
-29.93,-53.454,22.432
-28.844,-53.461,22.637
-27.752,-53.456,22.773
-26.663,-53.456,22.935
-25.571,-53.458,23.092
-24.477,-53.467,23.24
-23.389,-53.465,23.419
-22.297,-53.462,23.566
-21.211,-53.461,23.781
-20.124,-53.468,24.008
-19.031,-53.473,24.179
-17.946,-53.476,24.423
-16.851,-53.482,24.585
-15.761,-53.479,24.766
-14.669,-53.482,24.964
-13.577,-53.482,25.142
-12.484,-53.473,25.295
-11.396,-53.48,25.561
-10.305,-53.489,25.797
-9.2138,-53.491,26.023
-8.1233,-53.491,26.258
-7.0294,-53.49,26.448
-5.9347,-53.489,26.637
-4.8428,-53.489,26.872
-3.7474,-53.498,27.094
-2.6528,-53.508,27.343
-1.5609,-53.506,27.598
-0.47005,-53.512,27.913
0.61795,-53.519,28.298
1.7084,-53.534,28.69
2.7936,-53.541,29.165
3.886,-53.547,29.528
4.9786,-53.549,29.892
6.0705,-53.557,30.318
7.167,-53.57,30.698
8.2622,-53.58,31.115
9.3575,-53.591,31.565
10.454,-53.6,32.013
11.553,-53.613,32.454
12.653,-53.623,32.858
13.755,-53.628,33.228
14.86,-53.633,33.557
15.965,-53.641,33.914
17.067,-53.64,34.36
18.173,-53.66,34.845
19.278,-53.666,35.31
20.387,-53.678,35.764
21.497,-53.689,36.177
22.607,-53.702,36.662
23.72,-53.715,37.104
24.833,-53.727,37.583
25.948,-53.743,38.092
27.065,-53.756,38.564
28.181,-53.768,39.112
29.3,-53.779,39.622
30.42,-53.795,40.238
31.541,-53.804,40.785
32.666,-53.822,41.395
33.792,-53.837,42.086
34.92,-53.854,42.734
36.05,-53.872,43.377
37.183,-53.893,44.016
38.318,-53.911,44.697
39.458,-53.939,45.441
40.598,-53.959,46.198
41.743,-53.985,47.029
42.895,-54.019,47.968
44.05,-54.052,48.995
45.212,-54.088,50.146
46.379,-54.124,51.342
47.553,-54.169,52.613
48.735,-54.216,54.014
49.934,-54.276,55.748
51.137,-54.327,57.513
-52.001,-52.375,21.377
-50.878,-52.366,21.305
-49.75,-52.345,21.178
-48.627,-52.348,21.107
-47.502,-52.336,20.996
-46.393,-52.339,21.017
-45.286,-52.358,21.076
-44.186,-52.36,21.153
-43.084,-52.357,21.209
-41.982,-52.348,21.253
-40.889,-52.349,21.383
-39.791,-52.356,21.484
-38.693,-52.362,21.577
-37.6,-52.362,21.706
-36.498,-52.361,21.754
-35.409,-52.362,21.92
-34.313,-52.362,22.018
-33.216,-52.362,22.114
-32.124,-52.362,22.255
-31.038,-52.366,22.455
-29.953,-52.359,22.646
-28.869,-52.363,22.865
-27.783,-52.361,23.062
-26.69,-52.361,23.209
-25.598,-52.367,23.369
-24.5,-52.368,23.463
-23.409,-52.364,23.619
-22.319,-52.366,23.806
-21.233,-52.371,24.044
-20.145,-52.377,24.266
-19.052,-52.377,24.416
-17.969,-52.383,24.71
-16.871,-52.383,24.824
-15.781,-52.378,25.016
-14.69,-52.38,25.22
-13.594,-52.384,25.378
-12.504,-52.375,25.568
-11.411,-52.377,25.759
-10.316,-52.384,25.955
-9.222,-52.385,26.139
-8.1248,-52.382,26.278
-7.0285,-52.383,26.441
-5.9332,-52.387,26.637
-4.8416,-52.389,26.887
-3.7489,-52.397,27.148
-2.6564,-52.408,27.436
-1.5632,-52.396,27.643
-0.47149,-52.402,27.946
0.61657,-52.407,28.326
1.7053,-52.416,28.73
2.7922,-52.421,29.171
3.882,-52.43,29.602
4.9728,-52.438,30.032
6.0668,-52.445,30.422
7.1615,-52.456,30.841
8.2579,-52.463,31.225
9.352,-52.479,31.741
10.449,-52.487,32.192
11.549,-52.505,32.625
12.65,-52.513,33.032
13.752,-52.515,33.405
14.856,-52.521,33.77
15.96,-52.524,34.135
17.064,-52.525,34.539
18.171,-52.535,34.962
19.278,-52.548,35.417
20.385,-52.556,35.914
21.496,-52.567,36.289
22.607,-52.579,36.772
23.72,-52.594,37.249
24.834,-52.604,37.693
25.949,-52.617,38.206
27.065,-52.629,38.678
28.183,-52.639,39.19
29.301,-52.651,39.735
30.422,-52.667,40.351
31.544,-52.677,40.895
32.668,-52.691,41.47
33.794,-52.704,42.043
34.921,-52.716,42.656
36.052,-52.734,43.299
37.185,-52.752,43.938
38.32,-52.771,44.616
39.457,-52.789,45.294
40.597,-52.808,46.05
41.742,-52.833,46.878
42.891,-52.861,47.742
44.043,-52.886,48.654
45.204,-52.924,49.795
46.369,-52.957,50.949
47.542,-52.997,52.178
48.72,-53.038,53.498
49.911,-53.08,55.079
51.117,-53.143,56.852
52.338,-53.209,58.899
-51.981,-51.262,21.223
-50.86,-51.262,21.171
-49.738,-51.232,21.071
-48.619,-51.235,21.03
-47.495,-51.226,20.928
-46.386,-51.237,20.962
-45.304,-51.254,21.195
-44.206,-51.261,21.302
-43.105,-51.256,21.361
-42.001,-51.256,21.408
-40.905,-51.255,21.511
-39.808,-51.255,21.608
-38.706,-51.257,21.667
-37.615,-51.256,21.815
-36.519,-51.257,21.918
-35.43,-51.257,22.08
