1246.6,461.52
1251.5,582.28
1256,701.35
1188.9,523.91
1194.4,643.69
1199.2,761.57
1125.8,465.45
1132.1,585.72
1137.6,704.29
1068.9,527.68
1075.6,646.76
1081.7,764.24
1005.8,469.25
1013.2,589.01
1019.8,707.19
950.06,531.12
958.21,649.79
965.27,766.85
887.08,472.9
895.83,592.27
903.77,710.18
832.74,534.53
841.88,652.72
849.78,769.38
769.08,476.43
779.21,595.33
788.4,712.76
